amount,payment_type,country_code,timestamp,delay_seconds
7927.46,1,840,2024-11-13 14:15:29,172
1145.3,1,392,2024-10-26 14:15:29,208
4897.38,1,392,2024-11-01 14:15:29,556
6795.6,1,124,2024-02-12 14:15:29,244
9209.29,1,840,2024-08-15 14:15:29,483
855.51,2,840,2024-09-22 14:15:29,101
1860.07,1,124,2024-11-08 14:15:29,512
5442.49,1,124,2024-05-03 14:15:29,551
8830.23,1,124,2024-02-19 14:15:29,528
7792.75,1,392,2024-09-25 14:15:29,305
9170.98,1,356,2024-01-22 14:15:29,223
6676.14,1,124,2024-11-05 14:15:29,546
7857.71,1,356,2024-08-11 14:15:29,328
8501.61,1,392,2024-10-12 14:15:29,589
407.15,2,356,2024-08-30 14:15:29,395
5053.18,2,392,2024-12-03 14:15:29,159
2765.88,2,356,2024-08-11 14:15:29,133
9016.68,2,356,2024-02-29 14:15:29,126
5828.29,2,392,2024-06-02 14:15:29,223
4063.54,2,124,2024-02-25 14:15:29,328
9367.07,1,392,2024-03-31 14:15:29,436
7345.33,2,356,2024-02-02 14:15:29,6
8613.63,2,840,2024-01-30 14:15:29,534
1741.15,2,124,2024-01-29 14:15:29,7
9584.06,1,356,2023-12-16 14:15:29,416
9533.68,2,392,2024-09-09 14:15:29,448
8026.4,2,392,2024-03-06 14:15:29,3
5027.74,1,124,2024-03-08 14:15:29,368
842.36,2,356,2024-09-21 14:15:29,121
1477.52,1,356,2024-02-22 14:15:29,151
7450.95,1,124,2023-12-24 14:15:29,377
9998.69,2,124,2024-05-15 14:15:29,515
5275.78,2,840,2024-05-08 14:15:29,84
3621.11,1,124,2024-06-19 14:15:29,85
5142.8,1,356,2024-12-01 14:15:29,440
7438.42,1,356,2024-04-07 14:15:29,484
5792.47,1,356,2024-08-22 14:15:29,429
8974.45,1,356,2024-02-02 14:15:29,209
5851.49,1,840,2024-02-21 14:15:29,274
8197.16,1,356,2024-03-29 14:15:29,259
2857.65,1,840,2024-08-27 14:15:29,392
982.28,1,356,2023-12-26 14:15:29,524
5185.48,1,356,2024-06-07 14:15:29,215
8744.63,1,392,2024-01-29 14:15:29,568
2969.01,1,356,2024-08-17 14:15:29,77
5524.55,1,124,2024-06-15 14:15:29,147
2476.49,1,392,2024-11-13 14:15:29,160
2577.27,2,124,2024-02-29 14:15:29,217
3771.55,2,392,2024-07-18 14:15:29,504
2542.54,2,840,2024-08-19 14:15:29,588
5223.14,2,840,2024-10-17 14:15:29,567
3014.95,2,840,2024-11-07 14:15:29,87
6522.82,2,840,2024-03-10 14:15:29,327
2541.93,1,840,2024-06-13 14:15:29,426
3605.99,2,840,2024-01-27 14:15:29,426
7089.24,2,840,2024-02-16 14:15:29,80
4213.48,2,124,2024-05-07 14:15:29,415
9056.67,1,392,2024-08-27 14:15:29,445
402.05,2,124,2023-12-25 14:15:29,236
8102.96,2,840,2024-07-14 14:15:29,494
8323.67,1,392,2024-09-09 14:15:29,575
645.73,2,124,2024-11-10 14:15:29,99
145.55,2,124,2024-06-03 14:15:29,368
9339.57,2,840,2024-05-15 14:15:29,500
5201.91,2,356,2024-03-15 14:15:29,110
2235.28,2,392,2024-09-11 14:15:29,407
2114.89,1,356,2024-05-23 14:15:29,185
2834.08,1,392,2024-02-12 14:15:29,76
6734.97,2,392,2024-04-18 14:15:29,218
6151.75,1,124,2024-01-26 14:15:29,544
3950.33,2,840,2024-09-15 14:15:29,536
2844.16,1,392,2024-10-04 14:15:29,212
4088.4,1,840,2023-12-29 14:15:29,205
4099.45,2,356,2024-02-26 14:15:29,130
9902.58,1,356,2024-11-11 14:15:29,430
4401.18,2,356,2024-01-25 14:15:29,425
1874.65,2,392,2023-12-12 14:15:29,198
2755.09,2,356,2024-09-03 14:15:29,51
8643.11,2,840,2024-02-02 14:15:29,590
5464.27,1,392,2024-03-09 14:15:29,58
830.19,2,840,2024-04-01 14:15:29,136
167.05,1,840,2024-02-09 14:15:29,355
4659.74,1,392,2024-03-18 14:15:29,187
5161.59,2,392,2024-09-02 14:15:29,333
2994.1,2,356,2024-03-07 14:15:29,235
8624.05,2,840,2024-02-01 14:15:29,186
6964.61,2,392,2024-04-05 14:15:29,18
6824.91,2,356,2024-07-05 14:15:29,499
6133.26,1,840,2024-05-12 14:15:29,207
4172.13,1,840,2024-09-15 14:15:29,59
9148.93,2,392,2024-05-10 14:15:29,418
1224.93,2,392,2023-12-12 14:15:29,447
5357.72,2,356,2024-11-10 14:15:29,71
6016.16,1,392,2024-09-04 14:15:29,563
4928.03,2,124,2024-11-22 14:15:29,159
7486.13,1,124,2024-02-27 14:15:29,442
6666.54,2,124,2024-12-03 14:15:29,414
3661.59,1,124,2024-05-01 14:15:29,547
101.18,2,392,2024-08-22 14:15:29,168
363.75,1,356,2024-05-06 14:15:29,186
7077.43,2,840,2024-03-09 14:15:29,126
3739.95,1,124,2024-04-10 14:15:29,390
9591.95,1,840,2023-12-11 14:15:29,203
3561.51,1,356,2024-09-01 14:15:29,308
8493.43,1,392,2024-11-01 14:15:29,286
5863.27,1,392,2024-02-22 14:15:29,217
7625.43,2,356,2024-12-01 14:15:29,118
1148.25,2,392,2024-06-05 14:15:29,121
4654.45,2,356,2024-02-10 14:15:29,515
4347.59,2,356,2024-05-09 14:15:29,306
9344.15,1,840,2024-03-30 14:15:29,491
2723.7,1,124,2024-04-24 14:15:29,15
6356.8,1,124,2024-03-26 14:15:29,250
4221.69,2,124,2024-09-18 14:15:29,494
4333.71,2,840,2024-01-09 14:15:29,502
9859.65,1,124,2024-03-23 14:15:29,499
3234.92,1,840,2024-08-27 14:15:29,100
2052.84,2,124,2024-09-28 14:15:29,273
3016.98,1,392,2024-11-19 14:15:29,204
9661.48,1,392,2024-06-17 14:15:29,110
1909.31,2,124,2024-10-26 14:15:29,509
6568.68,1,124,2024-09-30 14:15:29,327
3754.32,2,840,2024-04-12 14:15:29,269
5728.18,1,392,2024-07-23 14:15:29,255
6891.94,2,392,2024-08-09 14:15:29,432
1779.07,1,356,2024-04-15 14:15:29,456
6966.67,2,840,2024-07-19 14:15:29,90
320.05,2,356,2023-12-26 14:15:29,470
332.41,1,124,2023-12-30 14:15:29,146
7207.5,2,392,2024-02-12 14:15:29,73
5804.53,1,356,2024-10-31 14:15:29,294
7282.2,1,356,2024-11-19 14:15:29,154
6558.64,2,356,2024-08-02 14:15:29,48
9722.41,2,840,2024-11-22 14:15:29,297
6378.86,2,124,2024-06-22 14:15:29,347
6212.27,1,356,2024-11-29 14:15:29,353
8638.42,2,124,2024-09-20 14:15:29,188
7070.84,1,124,2024-07-21 14:15:29,86
253.71,1,124,2024-05-22 14:15:29,141
4988.93,1,356,2024-01-29 14:15:29,266
811.05,1,124,2024-08-27 14:15:29,350
223.79,1,392,2024-07-09 14:15:29,209
5195.51,1,124,2024-06-25 14:15:29,152
6419.39,2,356,2024-10-16 14:15:29,243
9889.68,1,392,2024-06-07 14:15:29,196
9159.3,2,356,2024-01-21 14:15:29,148
2049.42,1,356,2024-05-30 14:15:29,359
4583.63,1,124,2024-09-12 14:15:29,408
3312.23,2,124,2024-02-12 14:15:29,123
4884.64,1,124,2024-03-19 14:15:29,565
5967.33,2,392,2024-11-25 14:15:29,357
3127.47,2,392,2024-05-22 14:15:29,542
4617.53,2,124,2024-03-19 14:15:29,200
6689.56,2,356,2024-05-02 14:15:29,218
8652.27,2,392,2024-06-16 14:15:29,435
631.49,1,356,2024-05-12 14:15:29,470
5649.09,2,392,2024-04-01 14:15:29,270
2998.48,1,840,2024-10-07 14:15:29,206
6960.92,1,124,2024-05-19 14:15:29,123
934.2,1,124,2024-12-02 14:15:29,101
812.27,1,392,2024-01-09 14:15:29,60
8766.51,2,840,2024-09-13 14:15:29,55
1317.73,2,356,2024-11-26 14:15:29,101
4892.94,2,840,2024-02-21 14:15:29,413
7039.09,1,840,2024-10-26 14:15:29,214
9476.63,2,124,2024-02-22 14:15:29,328
1695.03,1,840,2024-07-26 14:15:29,350
7797.78,1,124,2024-08-15 14:15:29,198
550.87,2,840,2024-04-06 14:15:29,434
1266.07,2,124,2024-11-22 14:15:29,214
9559.77,2,356,2024-10-11 14:15:29,142
4364.86,1,840,2024-10-20 14:15:29,297
1324.39,2,124,2024-09-22 14:15:29,542
2196.97,2,840,2024-01-10 14:15:29,364
9353.49,1,356,2024-02-14 14:15:29,196
3733.55,1,840,2024-11-23 14:15:29,29
1073.91,1,356,2024-10-22 14:15:29,158
8685.88,1,392,2024-03-01 14:15:29,408
3105.4,2,356,2024-07-23 14:15:29,473
6097.89,1,356,2024-05-09 14:15:29,55
2210.23,1,392,2024-09-30 14:15:29,29
3134.53,2,392,2024-03-29 14:15:29,305
5577.52,2,840,2024-07-01 14:15:29,214
1516.7,1,356,2024-05-31 14:15:29,453
3928.53,1,392,2024-10-19 14:15:29,589
5268.28,1,840,2024-10-24 14:15:29,249
1665.86,2,356,2024-10-12 14:15:29,166
7472.29,2,840,2024-08-11 14:15:29,123
1881.76,1,840,2024-09-01 14:15:29,143
8922.1,1,356,2023-12-16 14:15:29,295
351.61,2,840,2024-07-19 14:15:29,323
9167.17,2,124,2024-10-22 14:15:29,321
5052.18,1,840,2024-05-11 14:15:29,383
2507.79,1,840,2024-11-11 14:15:29,430
6428.07,1,392,2024-02-22 14:15:29,512
3322.79,1,124,2024-02-05 14:15:29,121
7562.59,1,356,2024-02-22 14:15:29,459
2756.98,1,840,2024-04-23 14:15:29,306
1104.05,1,392,2024-05-24 14:15:29,216
328.36,1,840,2024-07-07 14:15:29,593
2743.67,2,356,2024-06-11 14:15:29,189
1128.6,1,356,2024-12-01 14:15:29,115
509.7,2,124,2024-09-24 14:15:29,497
5962.23,2,124,2023-12-27 14:15:29,180
1602.95,2,124,2024-01-26 14:15:29,173
2306.11,2,392,2024-03-15 14:15:29,245
6395.73,1,356,2024-06-07 14:15:29,29
3222.06,1,840,2024-11-05 14:15:29,209
1823.9,1,392,2024-04-05 14:15:29,306
7793.81,2,356,2024-11-23 14:15:29,69
1693.0,2,392,2024-02-09 14:15:29,277
9978.26,2,356,2024-07-16 14:15:29,485
5754.47,2,840,2024-07-24 14:15:29,474
481.43,1,124,2024-10-29 14:15:29,295
4379.55,2,392,2024-01-17 14:15:29,146
1021.36,1,356,2024-04-29 14:15:29,274
7532.18,2,392,2024-10-01 14:15:29,147
4344.16,2,392,2024-03-20 14:15:29,347
3265.79,2,356,2024-04-06 14:15:29,52
9105.28,2,840,2024-11-15 14:15:29,398
3203.74,2,124,2024-10-17 14:15:29,234
7784.44,1,392,2024-01-20 14:15:29,84
2754.58,2,124,2024-11-06 14:15:29,391
3390.23,1,392,2024-07-01 14:15:29,127
2680.63,2,356,2024-04-10 14:15:29,315
4741.38,2,840,2024-09-22 14:15:29,206
9553.81,1,840,2024-01-27 14:15:29,122
7709.4,1,124,2024-03-25 14:15:29,19
6857.18,1,392,2024-03-30 14:15:29,13
1659.56,1,840,2024-08-15 14:15:29,108
5504.97,2,124,2024-07-03 14:15:29,142
4372.6,1,840,2024-02-26 14:15:29,237
6802.31,1,840,2024-05-24 14:15:29,16
9596.35,1,392,2024-11-10 14:15:29,398
8911.08,2,356,2024-02-16 14:15:29,376
2011.52,2,392,2024-02-22 14:15:29,479
1133.48,1,392,2024-01-29 14:15:29,527
6722.7,1,356,2024-08-01 14:15:29,406
1369.56,1,356,2024-01-11 14:15:29,449
6492.29,2,840,2024-08-28 14:15:29,571
1963.03,1,840,2024-08-28 14:15:29,128
7529.94,1,124,2024-09-04 14:15:29,182
1569.96,1,356,2024-09-17 14:15:29,300
794.48,1,392,2024-02-06 14:15:29,306
4375.43,1,124,2024-02-04 14:15:29,224
5292.18,1,124,2024-01-09 14:15:29,547
8411.25,1,392,2024-04-21 14:15:29,208
5417.99,1,356,2023-12-24 14:15:29,111
6469.47,2,392,2024-09-18 14:15:29,511
2503.16,1,392,2024-05-22 14:15:29,592
5538.01,1,124,2024-03-01 14:15:29,319
1149.6,2,124,2024-01-27 14:15:29,154
2086.68,2,124,2024-10-17 14:15:29,194
3859.08,1,124,2024-05-08 14:15:29,143
3037.94,1,840,2024-04-22 14:15:29,460
9608.95,1,840,2024-01-14 14:15:29,302
2277.87,1,124,2024-09-05 14:15:29,110
4516.44,1,356,2024-11-01 14:15:29,79
497.0,2,124,2024-11-19 14:15:29,223
4667.9,1,124,2024-06-20 14:15:29,501
3335.3,2,356,2024-06-07 14:15:29,526
3989.44,2,392,2024-09-03 14:15:29,4
9965.26,1,392,2024-06-24 14:15:29,450
8576.72,2,392,2024-09-21 14:15:29,148
8937.47,1,356,2024-09-27 14:15:29,93
2061.36,1,356,2024-01-13 14:15:29,494
1686.77,1,840,2024-02-03 14:15:29,492
6521.54,1,840,2024-09-13 14:15:29,278
1211.48,1,840,2024-09-05 14:15:29,48
5455.01,2,392,2024-09-15 14:15:29,63
3974.26,2,392,2024-09-26 14:15:29,174
7000.65,1,392,2024-03-05 14:15:29,40
447.85,2,840,2024-01-10 14:15:29,303
9520.45,1,124,2024-05-05 14:15:29,222
5368.67,1,356,2024-07-12 14:15:29,463
3347.06,1,124,2024-10-29 14:15:29,165
7865.9,1,124,2024-04-08 14:15:29,339
165.09,2,356,2023-12-21 14:15:29,295
632.82,2,392,2024-11-26 14:15:29,200
2396.55,2,124,2024-07-02 14:15:29,249
4697.38,2,356,2024-02-12 14:15:29,596
8087.83,1,392,2024-02-17 14:15:29,217
9317.04,2,840,2024-09-08 14:15:29,492
2643.21,2,392,2024-09-02 14:15:29,65
261.9,2,392,2024-01-18 14:15:29,552
5680.96,1,124,2024-07-24 14:15:29,583
2412.43,2,840,2024-01-22 14:15:29,65
5199.67,1,124,2024-02-27 14:15:29,467
9270.98,2,392,2024-07-23 14:15:29,570
4015.02,2,840,2024-01-31 14:15:29,415
8439.23,1,124,2024-02-06 14:15:29,418
1181.68,2,840,2024-01-18 14:15:29,399
5562.13,2,840,2024-01-10 14:15:29,529
1758.16,1,840,2024-01-04 14:15:29,594
1090.02,2,356,2024-10-21 14:15:29,354
157.26,1,840,2024-11-03 14:15:29,501
8740.95,2,392,2024-07-24 14:15:29,539
6735.86,1,124,2024-02-18 14:15:29,319
6959.64,1,392,2024-07-29 14:15:29,572
7095.67,2,356,2024-01-13 14:15:29,390
2924.48,1,124,2024-02-15 14:15:29,155
4412.92,2,392,2024-08-03 14:15:29,510
9509.82,2,392,2024-07-16 14:15:29,407
5463.08,2,392,2024-01-30 14:15:29,169
5547.01,2,840,2024-03-02 14:15:29,19
9191.28,2,840,2024-06-06 14:15:29,149
1073.42,2,392,2024-03-31 14:15:29,386
9043.49,1,356,2024-11-08 14:15:29,585
4098.13,2,124,2024-01-10 14:15:29,326
7778.88,1,840,2024-09-29 14:15:29,163
6446.24,2,840,2024-02-08 14:15:29,339
6494.46,2,840,2024-08-27 14:15:29,277
5926.89,1,392,2024-08-21 14:15:29,363
2121.01,2,356,2024-10-17 14:15:29,461
4929.88,2,840,2023-12-08 14:15:29,439
7071.65,2,124,2024-08-09 14:15:29,488
1319.97,2,356,2024-03-08 14:15:29,0
527.74,1,356,2024-06-07 14:15:29,12
2377.85,1,124,2024-04-07 14:15:29,386
3549.88,1,392,2024-08-16 14:15:29,432
3430.18,1,840,2024-04-29 14:15:29,528
8488.41,2,356,2024-02-24 14:15:29,124
8502.52,2,840,2024-07-02 14:15:29,77
9489.47,2,840,2024-01-25 14:15:29,588
9547.15,1,356,2024-11-08 14:15:29,56
4813.49,1,392,2024-10-22 14:15:29,293
8345.74,1,356,2024-09-27 14:15:29,325
2027.47,1,392,2024-11-26 14:15:29,162
6941.2,2,356,2024-10-29 14:15:29,474
7911.96,2,840,2024-09-11 14:15:29,130
8229.02,1,840,2024-07-03 14:15:29,210
8182.8,1,392,2024-05-02 14:15:29,200
9704.34,2,840,2024-02-13 14:15:29,273
8093.91,2,392,2024-11-16 14:15:29,504
5575.81,2,356,2024-05-19 14:15:29,348
1568.87,2,840,2024-10-18 14:15:29,186
5287.72,2,124,2024-10-12 14:15:29,234
6161.62,1,124,2024-11-11 14:15:29,514
8838.31,2,124,2024-04-22 14:15:29,564
2188.39,1,392,2024-05-12 14:15:29,474
4155.02,2,124,2024-10-16 14:15:29,414
4346.01,2,124,2023-12-15 14:15:29,304
930.2,1,124,2024-07-11 14:15:29,102
4621.76,1,840,2024-04-04 14:15:29,9
2694.76,2,840,2024-07-18 14:15:29,469
9417.32,2,840,2024-03-31 14:15:29,500
3799.02,1,356,2024-02-22 14:15:29,439
9858.16,2,840,2023-12-26 14:15:29,138
7432.64,2,392,2024-11-08 14:15:29,87
2115.3,2,840,2024-05-26 14:15:29,501
9225.55,1,840,2024-09-10 14:15:29,118
5380.1,2,356,2024-06-11 14:15:29,239
960.6,1,392,2024-08-04 14:15:29,379
9162.66,1,392,2024-09-14 14:15:29,558
1952.78,1,124,2024-11-12 14:15:29,58
312.98,1,356,2024-05-04 14:15:29,138
4606.39,1,392,2024-03-04 14:15:29,267
800.78,1,840,2024-04-16 14:15:29,227
7377.6,2,124,2024-05-04 14:15:29,530
260.52,1,840,2024-05-29 14:15:29,552
3082.37,2,392,2024-02-07 14:15:29,187
2440.9,1,840,2024-08-20 14:15:29,113
3862.04,2,392,2024-05-07 14:15:29,589
2737.25,2,124,2024-10-09 14:15:29,210
3839.39,2,124,2024-04-05 14:15:29,523
7539.48,2,356,2024-11-17 14:15:29,215
4736.89,2,392,2024-05-04 14:15:29,315
8667.07,1,356,2024-01-19 14:15:29,237
2271.65,2,840,2024-03-08 14:15:29,288
7161.45,2,124,2024-07-23 14:15:29,556
1784.77,2,392,2024-10-27 14:15:29,410
4820.24,1,392,2024-02-13 14:15:29,285
9749.69,2,392,2024-01-25 14:15:29,584
9018.84,2,124,2024-12-04 14:15:29,195
2726.23,2,392,2024-06-29 14:15:29,203
8892.58,1,124,2024-04-19 14:15:29,135
515.84,1,392,2024-10-31 14:15:29,528
9097.41,2,124,2024-06-21 14:15:29,516
3406.32,2,840,2024-04-08 14:15:29,464
9035.25,1,840,2024-10-02 14:15:29,358
6087.33,2,356,2024-06-26 14:15:29,28
8355.7,2,124,2024-02-17 14:15:29,80
5183.66,1,840,2024-03-21 14:15:29,213
7879.46,1,124,2024-10-11 14:15:29,502
5470.0,1,124,2024-08-02 14:15:29,540
3625.11,2,392,2024-01-12 14:15:29,531
8186.08,2,840,2024-09-25 14:15:29,201
1899.28,1,124,2024-03-07 14:15:29,502
3003.05,2,392,2024-08-21 14:15:29,21
2328.47,1,356,2024-06-13 14:15:29,596
5685.84,2,124,2024-06-06 14:15:29,451
6837.83,2,356,2024-03-19 14:15:29,56
3858.59,1,356,2024-01-21 14:15:29,108
5961.19,2,392,2024-05-06 14:15:29,250
1113.98,1,356,2024-07-23 14:15:29,467
5283.81,2,124,2024-09-01 14:15:29,152
801.36,1,356,2024-07-19 14:15:29,534
1453.06,1,124,2024-05-12 14:15:29,64
3801.6,1,840,2024-03-22 14:15:29,489
919.97,1,356,2024-07-05 14:15:29,191
1334.36,1,392,2024-05-31 14:15:29,599
5342.38,1,356,2024-09-14 14:15:29,354
9279.81,2,124,2024-08-14 14:15:29,286
2672.04,2,356,2023-12-24 14:15:29,556
7062.88,1,392,2024-08-18 14:15:29,478
6462.84,1,840,2024-09-26 14:15:29,272
7548.35,1,356,2024-05-08 14:15:29,103
1327.82,2,356,2024-01-01 14:15:29,141
5290.83,1,392,2024-02-24 14:15:29,117
8478.6,2,356,2024-03-03 14:15:29,334
9912.79,1,840,2024-07-25 14:15:29,1
682.82,1,356,2024-02-24 14:15:29,387
2198.05,1,124,2024-04-19 14:15:29,582
3820.79,1,356,2024-02-23 14:15:29,489
6712.4,2,356,2024-05-18 14:15:29,44
4220.13,1,356,2024-06-10 14:15:29,462
3269.84,1,356,2024-07-01 14:15:29,360
3874.06,2,392,2024-02-28 14:15:29,520
2020.9,1,124,2024-01-01 14:15:29,171
4696.4,1,840,2024-03-29 14:15:29,284
8005.34,2,840,2024-07-24 14:15:29,434
8028.41,1,124,2024-02-28 14:15:29,542
7119.1,1,124,2024-02-28 14:15:29,550
4730.35,1,356,2023-12-12 14:15:29,330
9818.81,1,356,2024-06-20 14:15:29,429
4878.96,2,356,2024-07-19 14:15:29,105
2253.58,2,392,2024-05-13 14:15:29,420
2745.05,1,356,2023-12-16 14:15:29,535
5011.38,1,392,2024-06-11 14:15:29,555
6141.31,1,124,2024-03-23 14:15:29,585
5553.09,2,392,2024-10-20 14:15:29,234
1466.25,2,124,2024-04-16 14:15:29,565
1673.4,1,392,2024-04-15 14:15:29,239
9082.24,2,356,2023-12-24 14:15:29,79
6605.22,2,840,2024-01-31 14:15:29,10
4875.98,1,840,2023-12-29 14:15:29,156
9402.46,2,124,2024-04-23 14:15:29,556
5996.47,1,840,2024-07-16 14:15:29,214
2704.1,1,840,2024-01-17 14:15:29,369
926.12,2,840,2024-10-17 14:15:29,516
8879.28,1,840,2024-09-15 14:15:29,191
5636.86,2,392,2024-10-17 14:15:29,471
9650.66,2,392,2024-03-17 14:15:29,290
9083.25,2,840,2024-02-08 14:15:29,578
2379.48,1,356,2024-11-08 14:15:29,413
2058.09,1,392,2024-01-27 14:15:29,428
3091.05,2,356,2024-05-07 14:15:29,222
7976.05,2,124,2024-04-12 14:15:29,397
5562.3,1,392,2024-09-13 14:15:29,66
171.81,1,124,2024-10-24 14:15:29,264
7371.6,2,356,2024-04-09 14:15:29,424
6960.9,1,356,2024-03-15 14:15:29,133
6396.88,1,840,2024-05-22 14:15:29,320
6095.72,1,840,2024-04-04 14:15:29,207
744.11,2,392,2024-07-20 14:15:29,596
4075.99,1,356,2024-03-11 14:15:29,134
4834.5,1,356,2024-01-01 14:15:29,205
7431.15,2,392,2024-08-26 14:15:29,368
9539.15,1,840,2024-09-30 14:15:29,401
9727.24,2,356,2024-10-19 14:15:29,501
4880.48,2,392,2024-11-09 14:15:29,54
269.75,1,840,2024-08-07 14:15:29,556
9910.95,1,124,2024-07-06 14:15:29,327
8087.99,2,356,2024-10-01 14:15:29,566
7720.08,1,124,2024-09-17 14:15:29,49
6750.01,2,392,2024-03-15 14:15:29,434
853.99,1,840,2024-02-29 14:15:29,566
6447.4,2,840,2024-07-12 14:15:29,158
6766.15,2,840,2024-06-19 14:15:29,160
4841.23,1,840,2024-01-05 14:15:29,242
5794.23,1,392,2024-07-08 14:15:29,398
2191.5,1,840,2024-01-15 14:15:29,579
5958.38,2,392,2024-12-02 14:15:29,453
1403.16,1,356,2024-08-14 14:15:29,47
2601.49,2,392,2024-08-28 14:15:29,316
4127.11,2,356,2023-12-23 14:15:29,92
3058.37,2,840,2024-06-30 14:15:29,469
8920.7,2,840,2024-10-30 14:15:29,525
1206.52,1,124,2024-11-08 14:15:29,226
4079.38,1,124,2023-12-18 14:15:29,320
827.87,2,124,2024-03-20 14:15:29,179
2803.19,1,356,2024-10-06 14:15:29,228
3299.99,2,124,2024-03-07 14:15:29,13
5011.31,1,124,2024-03-13 14:15:29,196
1214.77,1,840,2024-03-12 14:15:29,381
3080.25,2,392,2023-12-12 14:15:29,434
9930.27,1,840,2024-01-09 14:15:29,26
8293.1,1,840,2024-07-11 14:15:29,157
6681.94,2,356,2024-07-25 14:15:29,417
1475.65,2,356,2024-01-19 14:15:29,149
6998.88,1,392,2024-10-12 14:15:29,442
6442.1,1,840,2024-07-11 14:15:29,545
3766.15,2,124,2023-12-21 14:15:29,434
2960.71,1,840,2024-08-17 14:15:29,28
9122.29,1,356,2024-08-04 14:15:29,23
5602.11,1,356,2024-03-09 14:15:29,377
5508.38,1,392,2024-10-02 14:15:29,563
9715.46,2,356,2024-03-10 14:15:29,450
406.37,1,840,2024-10-05 14:15:29,345
3665.7,2,124,2023-12-24 14:15:29,359
283.92,1,840,2024-05-16 14:15:29,319
1772.01,2,356,2024-05-17 14:15:29,184
9942.78,1,356,2024-08-09 14:15:29,471
1933.82,2,124,2024-04-20 14:15:29,334
2973.79,1,124,2024-01-16 14:15:29,329
4729.21,2,124,2024-02-27 14:15:29,82
4026.16,2,356,2024-10-30 14:15:29,206
6395.41,1,356,2024-05-13 14:15:29,544
9410.47,1,356,2024-02-10 14:15:29,438
1747.59,2,356,2023-12-30 14:15:29,118
210.96,2,356,2024-08-29 14:15:29,290
8917.75,2,124,2024-07-01 14:15:29,100
7238.09,2,356,2024-02-12 14:15:29,441
719.38,2,124,2024-02-12 14:15:29,100
7405.07,2,392,2024-02-21 14:15:29,449
1424.73,2,840,2024-05-23 14:15:29,198
2266.55,2,392,2024-06-19 14:15:29,78
2108.23,2,356,2024-03-21 14:15:29,334
8498.45,1,124,2024-02-27 14:15:29,267
8310.86,1,124,2024-12-03 14:15:29,412
4739.79,2,356,2024-08-26 14:15:29,395
3131.29,1,356,2024-10-23 14:15:29,151
1884.94,1,124,2024-07-27 14:15:29,263
4370.75,2,124,2024-07-13 14:15:29,12
6057.86,2,840,2024-03-16 14:15:29,89
8623.64,1,392,2024-03-03 14:15:29,410
9277.76,2,840,2024-06-03 14:15:29,488
541.02,1,356,2024-01-08 14:15:29,484
281.71,2,392,2024-01-15 14:15:29,390
6010.35,2,840,2024-04-06 14:15:29,82
1992.17,1,392,2023-12-13 14:15:29,312
9392.53,2,356,2024-08-16 14:15:29,49
4951.14,1,392,2024-07-14 14:15:29,239
6085.11,2,356,2024-11-16 14:15:29,259
5124.82,2,356,2024-03-29 14:15:29,325
8492.33,2,392,2024-01-24 14:15:29,172
2355.79,1,840,2023-12-13 14:15:29,256
3006.13,1,392,2023-12-18 14:15:29,146
7478.38,2,840,2024-09-18 14:15:29,363
5626.05,2,124,2023-12-31 14:15:29,321
5059.49,2,840,2024-06-25 14:15:29,403
8170.82,2,356,2024-09-19 14:15:29,220
4689.21,1,840,2024-04-08 14:15:29,193
2083.23,2,356,2024-02-10 14:15:29,450
3352.89,2,840,2024-06-03 14:15:29,238
6671.2,2,356,2024-03-19 14:15:29,444
9238.06,2,124,2024-06-06 14:15:29,38
9032.48,1,840,2024-08-12 14:15:29,338
3061.07,1,356,2024-04-27 14:15:29,184
9915.57,1,392,2024-02-05 14:15:29,240
1904.98,1,840,2024-06-30 14:15:29,572
3586.79,1,840,2024-06-24 14:15:29,420
6486.21,1,356,2024-08-04 14:15:29,557
6880.08,1,840,2023-12-15 14:15:29,438
3678.82,1,392,2024-02-06 14:15:29,216
1647.64,2,392,2024-06-27 14:15:29,457
9190.21,2,840,2024-03-15 14:15:29,243
6774.31,2,124,2024-04-18 14:15:29,414
335.97,2,392,2024-08-19 14:15:29,397
2709.23,2,124,2024-02-28 14:15:29,255
8085.19,2,124,2024-05-02 14:15:29,461
4707.6,1,356,2024-02-14 14:15:29,16
6354.84,1,392,2024-06-12 14:15:29,291
5764.73,2,124,2024-05-22 14:15:29,503
4777.38,2,840,2024-04-28 14:15:29,495
9313.91,2,124,2024-02-13 14:15:29,154
2528.49,1,392,2024-01-07 14:15:29,344
1266.84,1,392,2024-01-20 14:15:29,421
2641.55,1,840,2024-03-06 14:15:29,510
4881.58,2,840,2024-02-22 14:15:29,253
3235.09,1,356,2024-11-11 14:15:29,277
8416.25,1,124,2024-09-04 14:15:29,128
1964.91,1,392,2024-10-21 14:15:29,569
4310.11,2,392,2024-06-29 14:15:29,112
3666.32,1,124,2024-10-29 14:15:29,565
1092.95,2,356,2024-09-10 14:15:29,85
6330.0,2,124,2024-09-25 14:15:29,531
6705.62,2,356,2024-06-27 14:15:29,524
9626.52,1,124,2024-08-08 14:15:29,531
380.74,2,840,2024-02-27 14:15:29,385
9438.61,2,356,2024-01-23 14:15:29,350
2660.52,2,392,2024-04-30 14:15:29,416
6455.54,1,124,2024-06-01 14:15:29,73
7125.13,2,356,2024-05-24 14:15:29,76
